"country","ccode","electricity.source","year","value","series","unit","country.year","ccode.year"
"Ethiopia","ETH","Coal","2004",0,"electricity source","percent","Ethiopia.2004","ETH.2004"
"Ethiopia","ETH","Coal","2005",0,"electricity source","percent","Ethiopia.2005","ETH.2005"
"Ethiopia","ETH","Coal","2006",0,"electricity source","percent","Ethiopia.2006","ETH.2006"
"Ethiopia","ETH","Coal","2007",0,"electricity source","percent","Ethiopia.2007","ETH.2007"
"Ethiopia","ETH","Coal","2008",0,"electricity source","percent","Ethiopia.2008","ETH.2008"
"Ethiopia","ETH","Coal","2009",0,"electricity source","percent","Ethiopia.2009","ETH.2009"
"Ethiopia","ETH","Coal","2010",0,"electricity source","percent","Ethiopia.2010","ETH.2010"
"Ethiopia","ETH","Coal","2011",0,"electricity source","percent","Ethiopia.2011","ETH.2011"
"Ethiopia","ETH","Coal","2012",0,"electricity source","percent","Ethiopia.2012","ETH.2012"
"Ethiopia","ETH","Coal","2013",0,"electricity source","percent","Ethiopia.2013","ETH.2013"
"Ethiopia","ETH","Coal","2014",0,"electricity source","percent","Ethiopia.2014","ETH.2014"
"Ethiopia","ETH","Coal","2015",0,"electricity source","percent","Ethiopia.2015","ETH.2015"
"Ethiopia","ETH","Coal","2016",NA,"electricity source","percent","Ethiopia.2016","ETH.2016"
"Ethiopia","ETH","Coal","2017",NA,"electricity source","percent","Ethiopia.2017","ETH.2017"
"Ethiopia","ETH","Coal","2018",NA,"electricity source","percent","Ethiopia.2018","ETH.2018"
"Ethiopia","ETH","Hydro","1999",0.976277372262774,"electricity source","percent","Ethiopia.1999","ETH.1999"
"Ethiopia","ETH","Hydro","2000",0.983273596176822,"electricity source","percent","Ethiopia.2000","ETH.2000"
"Ethiopia","ETH","Hydro","2001",0.990059642147117,"electricity source","percent","Ethiopia.2001","ETH.2001"
"Ethiopia","ETH","Hydro","2002",0.98972602739726,"electricity source","percent","Ethiopia.2002","ETH.2002"
"Ethiopia","ETH","Hydro","2003",0.993031358885017,"electricity source","percent","Ethiopia.2003","ETH.2003"
"Ethiopia","ETH","Hydro","2004",0.992910594722332,"electricity source","percent","Ethiopia.2004","ETH.2004"
"Ethiopia","ETH","Hydro","2005",0.995782073813708,"electricity source","percent","Ethiopia.2005","ETH.2005"
"Ethiopia","ETH","Hydro","2006",0.996940960538391,"electricity source","percent","Ethiopia.2006","ETH.2006"
"Ethiopia","ETH","Hydro","2007",0.9543276007894,"electricity source","percent","Ethiopia.2007","ETH.2007"
"Ethiopia","ETH","Hydro","2008",0.872650251522372,"electricity source","percent","Ethiopia.2008","ETH.2008"
"Ethiopia","ETH","Hydro","2009",0.882765531062124,"electricity source","percent","Ethiopia.2009","ETH.2009"
"Ethiopia","ETH","Hydro","2010",0.990160642570281,"electricity source","percent","Ethiopia.2010","ETH.2010"
"Ethiopia","ETH","Hydro","2011",0.988320707070707,"electricity source","percent","Ethiopia.2011","ETH.2011"
"Ethiopia","ETH","Hydro","2012",0.973129610115911,"electricity source","percent","Ethiopia.2012","ETH.2012"
"Ethiopia","ETH","Hydro","2013",0.958170535509078,"electricity source","percent","Ethiopia.2013","ETH.2013"
"Ethiopia","ETH","Hydro","2014",0.94724119810825,"electricity source","percent","Ethiopia.2014","ETH.2014"
"Ethiopia","ETH","Hydro","2015",0.926894701542589,"electricity source","percent","Ethiopia.2015","ETH.2015"
"Ethiopia","ETH","Hydro","2016",NA,"electricity source","percent","Ethiopia.2016","ETH.2016"
"Ethiopia","ETH","Hydro","2017",NA,"electricity source","percent","Ethiopia.2017","ETH.2017"
"Ethiopia","ETH","Hydro","2018",NA,"electricity source","percent","Ethiopia.2018","ETH.2018"
"Ethiopia","ETH","Gas","1999",0,"electricity source","percent","Ethiopia.1999","ETH.1999"
"Ethiopia","ETH","Gas","2000",0,"electricity source","percent","Ethiopia.2000","ETH.2000"
"Ethiopia","ETH","Gas","2001",0,"electricity source","percent","Ethiopia.2001","ETH.2001"
"Ethiopia","ETH","Gas","2002",0,"electricity source","percent","Ethiopia.2002","ETH.2002"
"Ethiopia","ETH","Gas","2003",0,"electricity source","percent","Ethiopia.2003","ETH.2003"
"Ethiopia","ETH","Gas","2004",0,"electricity source","percent","Ethiopia.2004","ETH.2004"
"Ethiopia","ETH","Gas","2005",0,"electricity source","percent","Ethiopia.2005","ETH.2005"
"Ethiopia","ETH","Gas","2006",0,"electricity source","percent","Ethiopia.2006","ETH.2006"
"Ethiopia","ETH","Gas","2007",0,"electricity source","percent","Ethiopia.2007","ETH.2007"
"Ethiopia","ETH","Gas","2008",0,"electricity source","percent","Ethiopia.2008","ETH.2008"
"Ethiopia","ETH","Gas","2009",0,"electricity source","percent","Ethiopia.2009","ETH.2009"
"Ethiopia","ETH","Gas","2010",0,"electricity source","percent","Ethiopia.2010","ETH.2010"
"Ethiopia","ETH","Gas","2011",0,"electricity source","percent","Ethiopia.2011","ETH.2011"
"Ethiopia","ETH","Gas","2012",0,"electricity source","percent","Ethiopia.2012","ETH.2012"
"Ethiopia","ETH","Gas","2013",0,"electricity source","percent","Ethiopia.2013","ETH.2013"
"Ethiopia","ETH","Gas","2014",0,"electricity source","percent","Ethiopia.2014","ETH.2014"
"Ethiopia","ETH","Gas","2015",0,"electricity source","percent","Ethiopia.2015","ETH.2015"
"Ethiopia","ETH","Gas","2016",NA,"electricity source","percent","Ethiopia.2016","ETH.2016"
"Ethiopia","ETH","Gas","2017",NA,"electricity source","percent","Ethiopia.2017","ETH.2017"
"Ethiopia","ETH","Gas","2018",NA,"electricity source","percent","Ethiopia.2018","ETH.2018"
"Ethiopia","ETH","Nuclear","1999",0,"electricity source","percent","Ethiopia.1999","ETH.1999"
"Ethiopia","ETH","Nuclear","2000",0,"electricity source","percent","Ethiopia.2000","ETH.2000"
"Ethiopia","ETH","Nuclear","2001",0,"electricity source","percent","Ethiopia.2001","ETH.2001"
"Ethiopia","ETH","Nuclear","2002",0,"electricity source","percent","Ethiopia.2002","ETH.2002"
"Ethiopia","ETH","Nuclear","2003",0,"electricity source","percent","Ethiopia.2003","ETH.2003"
"Ethiopia","ETH","Nuclear","2004",0,"electricity source","percent","Ethiopia.2004","ETH.2004"
"Ethiopia","ETH","Nuclear","2005",0,"electricity source","percent","Ethiopia.2005","ETH.2005"
"Ethiopia","ETH","Nuclear","2006",0,"electricity source","percent","Ethiopia.2006","ETH.2006"
"Ethiopia","ETH","Nuclear","2007",0,"electricity source","percent","Ethiopia.2007","ETH.2007"
"Ethiopia","ETH","Nuclear","2008",0,"electricity source","percent","Ethiopia.2008","ETH.2008"
"Ethiopia","ETH","Nuclear","2009",0,"electricity source","percent","Ethiopia.2009","ETH.2009"
"Ethiopia","ETH","Nuclear","2010",0,"electricity source","percent","Ethiopia.2010","ETH.2010"
"Ethiopia","ETH","Nuclear","2011",0,"electricity source","percent","Ethiopia.2011","ETH.2011"
"Ethiopia","ETH","Nuclear","2012",0,"electricity source","percent","Ethiopia.2012","ETH.2012"
"Ethiopia","ETH","Nuclear","2013",0,"electricity source","percent","Ethiopia.2013","ETH.2013"
"Ethiopia","ETH","Nuclear","2014",0,"electricity source","percent","Ethiopia.2014","ETH.2014"
"Ethiopia","ETH","Nuclear","2015",NA,"electricity source","percent","Ethiopia.2015","ETH.2015"
"Ethiopia","ETH","Nuclear","2016",NA,"electricity source","percent","Ethiopia.2016","ETH.2016"
"Ethiopia","ETH","Nuclear","2017",NA,"electricity source","percent","Ethiopia.2017","ETH.2017"
"Ethiopia","ETH","Nuclear","2018",NA,"electricity source","percent","Ethiopia.2018","ETH.2018"
"Ethiopia","ETH","Oil","1999",0.0115571776155718,"electricity source","percent","Ethiopia.1999","ETH.1999"
"Ethiopia","ETH","Oil","2000",0.0137395459976105,"electricity source","percent","Ethiopia.2000","ETH.2000"
"Ethiopia","ETH","Oil","2001",0.00944333996023857,"electricity source","percent","Ethiopia.2001","ETH.2001"
"Ethiopia","ETH","Oil","2002",0.0102739726027397,"electricity source","percent","Ethiopia.2002","ETH.2002"
"Ethiopia","ETH","Oil","2003",0.00696864111498258,"electricity source","percent","Ethiopia.2003","ETH.2003"
"Ethiopia","ETH","Oil","2004",0.00708940527766837,"electricity source","percent","Ethiopia.2004","ETH.2004"
"Ethiopia","ETH","Oil","2005",0.00421792618629174,"electricity source","percent","Ethiopia.2005","ETH.2005"
"Ethiopia","ETH","Oil","2006",0.00305903946160905,"electricity source","percent","Ethiopia.2006","ETH.2006"
"Ethiopia","ETH","Oil","2007",0.0456723992106005,"electricity source","percent","Ethiopia.2007","ETH.2007"
"Ethiopia","ETH","Oil","2008",0.123643102991792,"electricity source","percent","Ethiopia.2008","ETH.2008"
"Ethiopia","ETH","Oil","2009",0.11122244488978,"electricity source","percent","Ethiopia.2009","ETH.2009"
"Ethiopia","ETH","Oil","2010",0.00622489959839357,"electricity source","percent","Ethiopia.2010","ETH.2010"
"Ethiopia","ETH","Oil","2011",0.00583964646464647,"electricity source","percent","Ethiopia.2011","ETH.2011"
"Ethiopia","ETH","Oil","2012",0.00158061116965227,"electricity source","percent","Ethiopia.2012","ETH.2012"
"Ethiopia","ETH","Oil","2013",0.000919328889910365,"electricity source","percent","Ethiopia.2013","ETH.2013"
"Ethiopia","ETH","Oil","2014",0.000315291644771414,"electricity source","percent","Ethiopia.2014","ETH.2014"
"Ethiopia","ETH","Oil","2015",0.000383251892306218,"electricity source","percent","Ethiopia.2015","ETH.2015"
"Ethiopia","ETH","Oil","2016",NA,"electricity source","percent","Ethiopia.2016","ETH.2016"
"Ethiopia","ETH","Oil","2017",NA,"electricity source","percent","Ethiopia.2017","ETH.2017"
"Ethiopia","ETH","Oil","2018",NA,"electricity source","percent","Ethiopia.2018","ETH.2018"
"Ethiopia","ETH","Renewables","1999",0.0121654501216545,"electricity source","percent","Ethiopia.1999","ETH.1999"
"Ethiopia","ETH","Renewables","2000",0.0029868578255675,"electricity source","percent","Ethiopia.2000","ETH.2000"
"Ethiopia","ETH","Renewables","2001",0.000497017892644135,"electricity source","percent","Ethiopia.2001","ETH.2001"
"Ethiopia","ETH","Renewables","2002",0,"electricity source","percent","Ethiopia.2002","ETH.2002"
"Ethiopia","ETH","Renewables","2003",0,"electricity source","percent","Ethiopia.2003","ETH.2003"
"Ethiopia","ETH","Renewables","2004",0,"electricity source","percent","Ethiopia.2004","ETH.2004"
"Ethiopia","ETH","Renewables","2005",0,"electricity source","percent","Ethiopia.2005","ETH.2005"
"Ethiopia","ETH","Renewables","2006",0,"electricity source","percent","Ethiopia.2006","ETH.2006"
"Ethiopia","ETH","Renewables","2007",0,"electricity source","percent","Ethiopia.2007","ETH.2007"
"Ethiopia","ETH","Renewables","2008",0.00370664548583532,"electricity source","percent","Ethiopia.2008","ETH.2008"
"Ethiopia","ETH","Renewables","2009",0.00601202404809619,"electricity source","percent","Ethiopia.2009","ETH.2009"
"Ethiopia","ETH","Renewables","2010",0.0036144578313253,"electricity source","percent","Ethiopia.2010","ETH.2010"
"Ethiopia","ETH","Renewables","2011",0.00583964646464647,"electricity source","percent","Ethiopia.2011","ETH.2011"
"Ethiopia","ETH","Renewables","2012",0.0252897787144363,"electricity source","percent","Ethiopia.2012","ETH.2012"
"Ethiopia","ETH","Renewables","2013",0.0409101356010113,"electricity source","percent","Ethiopia.2013","ETH.2013"
"Ethiopia","ETH","Renewables","2014",0.0524435102469785,"electricity source","percent","Ethiopia.2014","ETH.2014"
"Ethiopia","ETH","Renewables","2015",0.0727220465651049,"electricity source","percent","Ethiopia.2015","ETH.2015"
"Ethiopia","ETH","Renewables","2016",NA,"electricity source","percent","Ethiopia.2016","ETH.2016"
"Ethiopia","ETH","Renewables","2017",NA,"electricity source","percent","Ethiopia.2017","ETH.2017"
"Ethiopia","ETH","Renewables","2018",NA,"electricity source","percent","Ethiopia.2018","ETH.2018"
"Gabon","GAB","Coal","1999",0,"electricity source","percent","Gabon.1999","GAB.1999"
"Gabon","GAB","Coal","2000",0,"electricity source","percent","Gabon.2000","GAB.2000"
"Gabon","GAB","Coal","2001",0,"electricity source","percent","Gabon.2001","GAB.2001"
"Gabon","GAB","Coal","2002",0,"electricity source","percent","Gabon.2002","GAB.2002"
"Gabon","GAB","Coal","2003",0,"electricity source","percent","Gabon.2003","GAB.2003"
"Gabon","GAB","Coal","2004",0,"electricity source","percent","Gabon.2004","GAB.2004"
"Gabon","GAB","Coal","2005",0,"electricity source","percent","Gabon.2005","GAB.2005"
"Gabon","GAB","Coal","2006",0,"electricity source","percent","Gabon.2006","GAB.2006"
"Gabon","GAB","Coal","2007",0,"electricity source","percent","Gabon.2007","GAB.2007"
"Gabon","GAB","Coal","2008",0,"electricity source","percent","Gabon.2008","GAB.2008"
"Gabon","GAB","Coal","2009",0,"electricity source","percent","Gabon.2009","GAB.2009"
"Gabon","GAB","Coal","2010",0,"electricity source","percent","Gabon.2010","GAB.2010"
"Gabon","GAB","Coal","2011",0,"electricity source","percent","Gabon.2011","GAB.2011"
"Gabon","GAB","Coal","2012",0,"electricity source","percent","Gabon.2012","GAB.2012"
"Gabon","GAB","Coal","2013",0,"electricity source","percent","Gabon.2013","GAB.2013"
"Gabon","GAB","Coal","2014",0,"electricity source","percent","Gabon.2014","GAB.2014"
"Gabon","GAB","Coal","2015",0,"electricity source","percent","Gabon.2015","GAB.2015"
"Gabon","GAB","Coal","2016",NA,"electricity source","percent","Gabon.2016","GAB.2016"
"Gabon","GAB","Coal","2017",NA,"electricity source","percent","Gabon.2017","GAB.2017"
"Gabon","GAB","Coal","2018",NA,"electricity source","percent","Gabon.2018","GAB.2018"
"Gabon","GAB","Hydro","1999",0.625753012048193,"electricity source","percent","Gabon.1999","GAB.1999"
"Gabon","GAB","Hydro","2000",0.6106463878327,"electricity source","percent","Gabon.2000","GAB.2000"
"Gabon","GAB","Hydro","2001",0.624022743425729,"electricity source","percent","Gabon.2001","GAB.2001"
"Gabon","GAB","Hydro","2002",0.62280701754386,"electricity source","percent","Gabon.2002","GAB.2002"
"Gabon","GAB","Hydro","2003",0.586701434159061,"electricity source","percent","Gabon.2003","GAB.2003"
"Gabon","GAB","Hydro","2004",0.57987012987013,"electricity source","percent","Gabon.2004","GAB.2004"
"Gabon","GAB","Hydro","2005",0.515883100381194,"electricity source","percent","Gabon.2005","GAB.2005"
"Gabon","GAB","Hydro","2006",0.567567567567568,"electricity source","percent","Gabon.2006","GAB.2006"
"Gabon","GAB","Hydro","2007",0.461937716262976,"electricity source","percent","Gabon.2007","GAB.2007"
"Gabon","GAB","Hydro","2008",0.490669593852909,"electricity source","percent","Gabon.2008","GAB.2008"
"Gabon","GAB","Hydro","2009",0.51528384279476,"electricity source","percent","Gabon.2009","GAB.2009"
"Gabon","GAB","Hydro","2010",0.468733850129199,"electricity source","percent","Gabon.2010","GAB.2010"
"Gabon","GAB","Hydro","2011",0.41156295933366,"electricity source","percent","Gabon.2011","GAB.2011"
"Gabon","GAB","Hydro","2012",0.419593345656192,"electricity source","percent","Gabon.2012","GAB.2012"
"Gabon","GAB","Hydro","2013",0.444656488549618,"electricity source","percent","Gabon.2013","GAB.2013"
"Gabon","GAB","Hydro","2014",0.397397397397397,"electricity source","percent","Gabon.2014","GAB.2014"
"Gabon","GAB","Hydro","2015",0.431796801505174,"electricity source","percent","Gabon.2015","GAB.2015"
"Gabon","GAB","Hydro","2016",NA,"electricity source","percent","Gabon.2016","GAB.2016"
"Gabon","GAB","Hydro","2017",NA,"electricity source","percent","Gabon.2017","GAB.2017"
"Gabon","GAB","Hydro","2018",NA,"electricity source","percent","Gabon.2018","GAB.2018"
"Gabon","GAB","Gas","1999",0.185240963855422,"electricity source","percent","Gabon.1999","GAB.1999"
"Gabon","GAB","Gas","2000",0.178707224334601,"electricity source","percent","Gabon.2000","GAB.2000"
"Gabon","GAB","Gas","2001",0.22316986496091,"electricity source","percent","Gabon.2001","GAB.2001"
"Gabon","GAB","Gas","2002",0.222672064777328,"electricity source","percent","Gabon.2002","GAB.2002"
"Gabon","GAB","Gas","2003",0.226205997392438,"electricity source","percent","Gabon.2003","GAB.2003"
"Gabon","GAB","Gas","2004",0.207792207792208,"electricity source","percent","Gabon.2004","GAB.2004"
"Gabon","GAB","Gas","2005",0.207115628970775,"electricity source","percent","Gabon.2005","GAB.2005"
"Gabon","GAB","Gas","2006",0.198198198198198,"electricity source","percent","Gabon.2006","GAB.2006"
"Gabon","GAB","Gas","2007",0.194925028835063,"electricity source","percent","Gabon.2007","GAB.2007"
"Gabon","GAB","Gas","2008",0.272228320526893,"electricity source","percent","Gabon.2008","GAB.2008"
"Gabon","GAB","Gas","2009",0.347161572052402,"electricity source","percent","Gabon.2009","GAB.2009"
"Gabon","GAB","Gas","2010",0.42015503875969,"electricity source","percent","Gabon.2010","GAB.2010"
"Gabon","GAB","Gas","2011",0.468887800097991,"electricity source","percent","Gabon.2011","GAB.2011"
"Gabon","GAB","Gas","2012",0.437615526802218,"electricity source","percent","Gabon.2012","GAB.2012"
"Gabon","GAB","Gas","2013",0.402671755725191,"electricity source","percent","Gabon.2013","GAB.2013"
"Gabon","GAB","Gas","2014",0.470970970970971,"electricity source","percent","Gabon.2014","GAB.2014"
"Gabon","GAB","Gas","2015",0.460489181561618,"electricity source","percent","Gabon.2015","GAB.2015"
"Gabon","GAB","Gas","2016",NA,"electricity source","percent","Gabon.2016","GAB.2016"
"Gabon","GAB","Gas","2017",NA,"electricity source","percent","Gabon.2017","GAB.2017"
"Gabon","GAB","Gas","2018",NA,"electricity source","percent","Gabon.2018","GAB.2018"
"Gabon","GAB","Nuclear","1999",0,"electricity source","percent","Gabon.1999","GAB.1999"
"Gabon","GAB","Nuclear","2000",0,"electricity source","percent","Gabon.2000","GAB.2000"
"Gabon","GAB","Nuclear","2001",0,"electricity source","percent","Gabon.2001","GAB.2001"
"Gabon","GAB","Nuclear","2002",0,"electricity source","percent","Gabon.2002","GAB.2002"
"Gabon","GAB","Nuclear","2003",0,"electricity source","percent","Gabon.2003","GAB.2003"
"Gabon","GAB","Nuclear","2004",0,"electricity source","percent","Gabon.2004","GAB.2004"
"Gabon","GAB","Nuclear","2005",0,"electricity source","percent","Gabon.2005","GAB.2005"
"Gabon","GAB","Nuclear","2006",0,"electricity source","percent","Gabon.2006","GAB.2006"
"Gabon","GAB","Nuclear","2007",0,"electricity source","percent","Gabon.2007","GAB.2007"
"Gabon","GAB","Nuclear","2008",0,"electricity source","percent","Gabon.2008","GAB.2008"
"Gabon","GAB","Nuclear","2009",0,"electricity source","percent","Gabon.2009","GAB.2009"
"Gabon","GAB","Nuclear","2010",0,"electricity source","percent","Gabon.2010","GAB.2010"
"Gabon","GAB","Nuclear","2011",0,"electricity source","percent","Gabon.2011","GAB.2011"
"Gabon","GAB","Nuclear","2012",0,"electricity source","percent","Gabon.2012","GAB.2012"
"Gabon","GAB","Nuclear","2013",0,"electricity source","percent","Gabon.2013","GAB.2013"
"Gabon","GAB","Nuclear","2014",0,"electricity source","percent","Gabon.2014","GAB.2014"
